key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,isInCluster,datasetName,recordedBy,identifiedBy,samplingProtocol,geodeticDatum,class,countryCode,country,rightsHolder,identifier,habitat,institutionCode,dynamicProperties,samplingEffort,county,locality,gbifID,occurrenceID,type,individualCount,lifeStage,dateIdentified,continent,waterBody,modified,otherCatalogNumbers,preparations,associatedOccurrences,municipality,associatedReferences,fieldNumber,eventRemarks,catalogNumber,vernacularName,locationRemarks,fieldNotes,eventTime,nameAccordingTo,behavior,reproductiveCondition,recordNumber,informationWithheld,acceptedNameUsage,verbatimEventDate,nomenclaturalCode,footprintWKT,collectionCode,verbatimLocality,disposition,previousIdentifications,identificationQualifier,originalNameUsage,occurrenceRemarks,bibliographicCitation,institutionKey,higherGeography,accessRights,networkKeys,elevation,elevationAccuracy,ownerInstitutionCode,language,sex,coordinateUncertaintyInMeters,collectionKey,institutionID,georeferenceProtocol,endDayOfYear,georeferenceRemarks,startDayOfYear,collectionID,higherClassification,references,taxonConceptID,associatedSequences,taxonID,name
2973785600,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.791+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.791+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18059,NA,UNICAMP,NA,NA,NA,NA,2973785600,BRA:UNICAMP:ZUEC-AMP:18059,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,MALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973785602,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.791+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.791+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18056,NA,UNICAMP,NA,NA,NA,NA,2973785602,BRA:UNICAMP:ZUEC-AMP:18056,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,FEMALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973785612,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.792+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.792+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18058,NA,UNICAMP,NA,NA,NA,NA,2973785612,BRA:UNICAMP:ZUEC-AMP:18058,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,MALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789578,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.253+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.253+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18620,NA,UNICAMP,NA,NA,NA,NA,2973789578,BRA:UNICAMP:ZUEC-AMP:18620,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789690,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.266+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.266+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18615,NA,UNICAMP,NA,NA,NA,NA,2973789690,BRA:UNICAMP:ZUEC-AMP:18615,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789691,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.266+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.266+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18614,NA,UNICAMP,NA,NA,NA,NA,2973789691,BRA:UNICAMP:ZUEC-AMP:18614,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789695,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.269+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.269+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18616,NA,UNICAMP,NA,NA,NA,NA,2973789695,BRA:UNICAMP:ZUEC-AMP:18616,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789696,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.266+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.266+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18617,NA,UNICAMP,NA,NA,NA,NA,2973789696,BRA:UNICAMP:ZUEC-AMP:18617,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789697,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.267+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.267+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18619,NA,UNICAMP,NA,NA,NA,NA,2973789697,BRA:UNICAMP:ZUEC-AMP:18619,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973789699,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:34.266+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:34.266+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luis Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18618,NA,UNICAMP,NA,NA,NA,NA,2973789699,BRA:UNICAMP:ZUEC-AMP:18618,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:31.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973808043,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:36.681+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:36.681+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:17768,NA,UNICAMP,NA,NA,NA,NA,2973808043,BRA:UNICAMP:ZUEC-AMP:17768,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:18.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,17768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973808148,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:36.674+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:36.674+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:17729,NA,UNICAMP,NA,NA,NA,NA,2973808148,BRA:UNICAMP:ZUEC-AMP:17729,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:18.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,17729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Imago,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973808156,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:36.674+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:36.674+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:17730,NA,UNICAMP,NA,NA,NA,NA,2973808156,BRA:UNICAMP:ZUEC-AMP:17730,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:18.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,17730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973808162,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:36.675+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:36.675+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:17735,NA,UNICAMP,NA,NA,NA,NA,2973808162,BRA:UNICAMP:ZUEC-AMP:17735,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:18.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,17735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Juvenil,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973808163,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:36.674+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,28,2011-04-28T00:00:00,2022-09-30T12:23:36.674+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Marina Almeida,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:17736,NA,UNICAMP,NA,NA,NA,NA,2973808163,BRA:UNICAMP:ZUEC-AMP:17736,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:18.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,17736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Juvenil,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
